animal_id_outcome,outcome_type
A747464,Return to Owner
A747470,Adoption
A747471,Adoption
A747474,Transfer
A747475,Transfer
A747477,Transfer
A747478,Transfer
A747479,Transfer
A747480,Return to Owner
A747480,Return to Owner
A747481,Adoption
A747482,Return to Owner
A747483,Adoption
A747484,Return to Owner
A747485,Return to Owner
A747486,Adoption
A747487,Transfer
A747488,Return to Owner
A747492,Euthanasia
A747493,Adoption
A747494,Return to Owner
A747495,Euthanasia
A747503,Adoption
A747504,Adoption
A747505,Adoption
A747506,Adoption
A747508,Return to Owner
A747510,Return to Owner
A747511,Return to Owner
A747512,Return to Owner
A747513,Adoption
A747514,Transfer
A747515,Transfer
A747516,Transfer
A747517,Transfer
A747518,Transfer
A747519,Euthanasia
A747520,Adoption
A747521,Transfer
A747522,Transfer
A747523,Return to Owner
A747524,Adoption
A747524,Adoption
A747525,Adoption
A747526,Adoption
A747527,Adoption
A747528,Adoption
A747529,Transfer
A747533,Transfer
A747545,Return to Owner
A747546,Return to Owner
A747551,Rto-Adopt
A747552,Transfer
A747553,Adoption
A747555,Euthanasia
A747558,Transfer
A747559,Missing
A747560,Missing
A747561,Return to Owner
A747562,Adoption
A747563,Adoption
A747565,Transfer
A747566,Return to Owner
A747568,Return to Owner
A747569,Adoption
A747570,Adoption
A747571,Adoption
A747572,Euthanasia
A747573,Euthanasia
A747574,Adoption
A747577,Return to Owner
A747578,Adoption
A747581,Transfer
A747582,Adoption
A747583,Transfer
A747585,Adoption
A747586,Return to Owner
A747587,Return to Owner
A747588,Transfer
A747591,Transfer
A747592,Transfer
A747593,Return to Owner
A747596,Transfer
A747599,Rto-Adopt
A747600,Died
A747601,Adoption
A747602,Return to Owner
A747603,Adoption
A747604,Adoption
A747605,Adoption
A747607,Adoption
A747607,Adoption
A747608,Adoption
A747609,Adoption
A747610,Adoption
A747611,Adoption
A747612,Adoption
A747614,Adoption
A747615,Return to Owner
A747619,Return to Owner
A747620,Transfer
A747621,Transfer
A747622,Transfer
A747623,Adoption
A747624,Return to Owner
A747624,Adoption
A747625,Return to Owner
A747627,Transfer
A747628,Adoption
A747629,Adoption
A747630,Transfer
A747631,Transfer
A747632,Transfer
A747633,Transfer
A747634,Adoption
A747637,Transfer
A747638,Adoption
A747641,Transfer
A747645,Return to Owner
A747647,Return to Owner
A747648,Transfer
A747649,Adoption
A747650,Return to Owner
A747652,Adoption
A747655,Return to Owner
A747657,Adoption
A747657,Adoption
A747659,Adoption
A747660,Transfer
A747661,Adoption
A747662,Adoption
A747663,Adoption
A747664,Adoption
A747665,Adoption
A747666,Adoption
A747667,Adoption
A747668,Transfer
A747669,Transfer
A747670,Adoption
A747671,Transfer
A747673,Transfer
A747674,Transfer
A747675,Adoption
A747676,Adoption
A747676,Adoption
A747679,Adoption
A747680,Euthanasia
A747681,Adoption
A747682,Return to Owner
A747683,Return to Owner
A747684,Return to Owner
A747685,Return to Owner
A747686,Transfer
A747688,Return to Owner
A747689,Transfer
A747690,Transfer
A747694,Adoption
A747695,Return to Owner
A747696,Return to Owner
A747699,Adoption
A747700,Transfer
A747701,Transfer
A747703,Transfer
A747704,Return to Owner
A747705,Return to Owner
A747706,Adoption
A747707,Adoption
A747708,Adoption
A747709,Adoption
A747710,Adoption
A747711,Adoption
A747712,Transfer
A747713,Transfer
A747714,Transfer
A747715,Transfer
A747716,Transfer
A747720,Adoption
A747722,Euthanasia
A747724,Transfer
A747725,Transfer
A747726,Transfer
A747727,Adoption
A747729,Adoption
A747733,Adoption
A747734,Return to Owner
A747735,Adoption
A747737,Adoption
A747738,Adoption
A747739,Adoption
A747740,Adoption
A747741,Adoption
A747741,Adoption
A747742,Adoption
A747743,Adoption
A747744,Adoption
A747745,Adoption
A747746,Adoption
A747747,Adoption
A747748,Adoption
A747749,Adoption
A747750,Return to Owner
A747751,Adoption
A747752,Euthanasia
A747753,Return to Owner
A747753,Return to Owner
A747755,Return to Owner
A747756,Transfer
A747757,Transfer
A747762,Transfer
A747766,Transfer
A747767,Adoption
A747767,Adoption
A747768,Adoption
A747774,Transfer
A747775,Transfer
A747776,Transfer
A747777,Transfer
A747778,Transfer
A747779,Transfer
A747780,Transfer
A747781,Transfer
A747782,Adoption
A747783,Adoption
A747784,Adoption
A747785,Adoption
A747786,Adoption
A747788,Died
A747789,Euthanasia
A747790,Adoption
A747791,Adoption
A747792,Adoption
A747795,Adoption
A747799,Return to Owner
A747800,Adoption
A747801,Adoption
A747802,Adoption
A747804,Adoption
A747805,Adoption
A747806,Adoption
A747807,Adoption
A747808,Adoption
A747809,Adoption
A747809,Adoption
A747811,Euthanasia
A747814,Return to Owner
A747815,Return to Owner
A747816,Adoption
A747817,Transfer
A747820,Return to Owner
A747821,Adoption
A747823,Adoption
A747824,Missing
A747825,Transfer
A747826,Transfer
A747828,Transfer
A747829,Transfer
A747831,Adoption
A747832,Adoption
A747835,Transfer
A747836,Transfer
A747837,Transfer
A747838,Transfer
A747840,Adoption
A747841,Return to Owner
A747842,Return to Owner
A747843,Adoption
A747844,Adoption
A747846,Adoption
A747847,Euthanasia
A747849,Return to Owner
A747850,Adoption
A747851,Euthanasia
A747852,Return to Owner
A747853,Adoption
A747854,Transfer
A747858,Adoption
A747859,Return to Owner
A747860,Return to Owner
A747869,Return to Owner
A747870,Transfer
A747871,Adoption
A747872,Adoption
A747873,Adoption
A747875,Transfer
A747882,Adoption
A747883,Return to Owner
A747884,Transfer
A747885,Return to Owner
A747886,Return to Owner
A747888,Adoption
A747889,Adoption
A747892,Adoption
A747893,Adoption
A747894,Adoption
A747895,Transfer
A747896,Adoption
A747898,Adoption
A747899,Transfer
A747900,Return to Owner
A747901,Return to Owner
A747902,Euthanasia
A747904,Return to Owner
A747906,Return to Owner
A747906,Return to Owner
A747907,Adoption
A747907,Return to Owner
A747909,Euthanasia
A747910,Transfer
A747911,Return to Owner
A747911,Return to Owner
A747911,Adoption
A747912,Adoption
A747912,Transfer
A747913,Adoption
A747918,Euthanasia
A747921,Euthanasia
A747924,Adoption
A747925,Transfer
A747928,Transfer
A747931,Died
A747933,Adoption
A747934,Adoption
A747935,Adoption
A747936,Adoption
A747937,Adoption
A747938,Return to Owner
A747940,Adoption
A747941,Adoption
A747942,Adoption
A747943,Adoption
A747944,Return to Owner
A747945,Euthanasia
A747946,Transfer
A747948,Adoption
A747949,Transfer
A747950,Return to Owner
A747951,Adoption
A747952,Adoption
A747954,Adoption
A747955,Adoption
A747955,Adoption
A747956,Adoption
A747956,Adoption
A747958,Transfer
A747959,Transfer
A747960,Adoption
A747961,Return to Owner
A747962,Transfer
A747963,Return to Owner
A747964,Return to Owner
A747965,Transfer
A747966,Transfer
A747967,Rto-Adopt
A747968,Rto-Adopt
A747970,Return to Owner
A747971,Return to Owner
A747972,Transfer
A747973,Return to Owner
A747975,Return to Owner
A747978,Rto-Adopt
A747980,Return to Owner
A747980,Return to Owner
A747981,Adoption
A747982,Adoption
A747983,Adoption
A747986,Transfer
A747987,Transfer
A747990,Transfer
A747991,Adoption
A747992,Transfer
A747995,Euthanasia
A747996,Adoption
A747997,Adoption
A747998,Adoption
A747998,Adoption
A747999,Adoption
A748002,Adoption
A748003,Return to Owner
A748004,Euthanasia
A748006,Return to Owner
A748008,Return to Owner
A748009,Transfer
A748011,Adoption
A748013,Transfer
A748014,Return to Owner
A748016,Adoption
A748017,Adoption
A748018,Return to Owner
A748019,Adoption
A748019,Adoption
A748019,Return to Owner
A748020,Transfer
A748022,Transfer
A748023,Transfer
A748024,Transfer
A748026,Adoption
A748026,Return to Owner
A748029,Euthanasia
A748030,Transfer
A748031,Transfer
A748032,Transfer
A748033,Return to Owner
A748034,Transfer
A748035,Transfer
A748036,Transfer
A748037,Transfer
A748038,Transfer
A748039,Transfer
A748040,Transfer
A748041,Transfer
A748042,Transfer
A748043,Transfer
A748044,Transfer
A748045,Transfer
A748046,Transfer
A748047,Transfer
A748048,Transfer
A748050,Adoption
A748050,Transfer
A748051,Adoption
A748051,Adoption
A748051,Adoption
A748052,Adoption
A748053,Adoption
A748054,Transfer
A748055,Return to Owner
A748056,Return to Owner
A748057,Transfer
A748058,Adoption
A748059,Adoption
A748062,Adoption
A748063,Adoption
A748065,Adoption
A748068,Adoption
A748069,Transfer
A748070,Transfer
A748071,Transfer
A748073,Return to Owner
A748074,Return to Owner
A748076,Return to Owner
A748080,Adoption
A748081,Adoption
A748084,Adoption
A748085,Transfer
A748086,Euthanasia
A748087,Return to Owner
A748090,Adoption
A748090,Adoption
A748092,Adoption
A748093,Adoption
A748094,Adoption
A748095,Adoption
A748096,Adoption
A748097,Adoption
A748098,Adoption
A748099,Return to Owner
A748100,Adoption
A748101,Return to Owner
A748102,Transfer
A748103,Transfer
A748104,Transfer
A748107,Adoption
A748108,Adoption
A748109,Transfer
A748110,Adoption
A748111,Adoption
A748112,Transfer
A748114,Euthanasia
A748118,Adoption
A748119,Transfer
A748120,Adoption
A748121,Adoption
A748122,Transfer
A748124,Transfer
A748125,Transfer
A748126,Adoption
A748128,Adoption
A748129,Adoption
A748130,Adoption
A748131,Return to Owner
A748134,Return to Owner
A748135,Adoption
A748136,Return to Owner
A748137,Return to Owner
A748138,Adoption
A748139,Adoption
A748140,Adoption
A748141,Transfer
A748142,Adoption
A748145,Adoption
A748147,Adoption
A748151,Adoption
A748156,Adoption
A748157,Adoption
A748158,Adoption
A748159,Adoption
A748160,Return to Owner
A748161,Return to Owner
A748162,Adoption
A748164,Adoption
A748165,Euthanasia
A748166,Return to Owner
A748167,Transfer
A748168,Transfer
A748169,Transfer
A748170,Return to Owner
A748171,Adoption
A748172,Return to Owner
A748173,Adoption
A748173,Return to Owner
A748174,Return to Owner
A748176,Return to Owner
A748179,Transfer
A748181,Adoption
A748182,Adoption
A748183,Return to Owner
A748185,Transfer
A748186,Adoption
A748187,Rto-Adopt
A748189,Transfer
A748190,Adoption
A748191,Adoption
A748192,Adoption
A748193,Adoption
A748196,Transfer
A748197,Transfer
A748198,Adoption
A748199,Transfer
A748200,Adoption
A748201,Adoption
A748202,Adoption
A748203,Adoption
A748204,Adoption
A748204,Adoption
A748204,Adoption
A748204,Adoption
A748205,Adoption
A748206,Adoption
A748207,Relocate
A748210,Adoption
A748211,Transfer
A748212,Return to Owner
A748216,Adoption
A748221,Return to Owner
A748222,Transfer
A748228,Transfer
A748229,Adoption
A748230,Adoption
A748231,Adoption
A748232,Adoption
A748233,Adoption
A748234,Adoption
A748236,Adoption
A748237,Return to Owner
A748238,Adoption
A748239,Transfer
A748239,Return to Owner
A748240,Adoption
A748241,Euthanasia
A748242,Transfer
A748244,Transfer
A748245,Transfer
A748246,Adoption
A748247,Adoption
A748248,Adoption
A748249,Adoption
A748251,Return to Owner
A748252,Return to Owner
A748253,Adoption
A748253,Adoption
A748253,Return to Owner
A748261,Return to Owner
A748269,Adoption
A748270,Return to Owner
A748270,Return to Owner
A748271,Return to Owner
A748272,Return to Owner
A748276,Adoption
A748276,Adoption
A748277,Adoption
A748279,Euthanasia
A748284,Adoption
A748289,Transfer
A748291,Transfer
A748292,Adoption
A748293,Transfer
A748296,Return to Owner
A748298,Transfer
A748299,Adoption
A748305,Adoption
A748310,Return to Owner
A748314,Return to Owner
A748315,Euthanasia
A748325,Adoption
A748330,Adoption
A748331,Adoption
A748332,Adoption
A748337,Adoption
A748337,Transfer
A748338,Return to Owner
A748349,Return to Owner
A748350,Return to Owner
A748350,Return to Owner
A748354,Transfer
A748358,Adoption
A748360,Adoption
A748361,Return to Owner
A748362,Return to Owner
A748366,Adoption
A748367,Adoption
A748367,Return to Owner
A748370,Return to Owner
A748370,Return to Owner
A748371,Rto-Adopt
A748375,Return to Owner
A748376,Return to Owner
A748377,Adoption
A748378,Euthanasia
A748384,Return to Owner
A748395,Adoption
A748395,Adoption
A748396,Adoption
A748398,Return to Owner
A748401,Return to Owner
A748402,Euthanasia
A748413,Adoption
A748426,Return to Owner
A748429,Transfer
A748430,Adoption
A748431,Transfer
A748432,Transfer
A748433,Return to Owner
A748445,Return to Owner
A748446,Return to Owner
A748446,Return to Owner
A748449,Return to Owner
A748451,Transfer
A748453,Return to Owner
A748470,Return to Owner
A748471,Adoption
A748472,Transfer
A748474,Return to Owner
A748478,Return to Owner
A748483,Transfer
A748497,Return to Owner
A748498,Adoption
A748499,Return to Owner
A748503,Adoption
A748504,Adoption
A748505,Adoption
A748506,Transfer
A748507,Transfer
A748508,Transfer
A748509,Transfer
A748510,Transfer
A748511,Transfer
A748512,Transfer
A748513,Transfer
A748514,Return to Owner
A748515,Return to Owner
A748516,Return to Owner
A748517,Adoption
A748518,Return to Owner
A748523,Adoption
A748526,Adoption
A748527,Adoption
A748533,Euthanasia
A748540,Adoption
A748545,Adoption
A748547,Adoption
A748549,Return to Owner
A748555,Transfer
A748558,Adoption
A748562,Return to Owner
A748570,Transfer
A748573,Transfer
A748576,Adoption
A748577,Euthanasia
A748578,Return to Owner
A748579,Transfer
A748580,Transfer
A748581,Transfer
A748582,Adoption
A748584,Return to Owner
A748585,Return to Owner
A748586,Return to Owner
A748587,Relocate
A748588,Adoption
A748590,Transfer
A748591,Return to Owner
A748592,Adoption
A748593,Adoption
A748594,Adoption
A748596,Missing
A748597,Missing
A748598,Missing
A748599,Missing
A748602,Adoption
A748603,Adoption
A748604,Adoption
A748605,Return to Owner
A748606,Return to Owner
A748606,Adoption
A748607,Adoption
A748608,Adoption
A748609,Adoption
A748610,Transfer
A748611,Return to Owner
A748613,Return to Owner
A748615,Transfer
A748617,Transfer
A748619,Return to Owner
A748626,Euthanasia
A748628,Euthanasia
A748629,Adoption
A748630,Adoption
A748631,Adoption
A748632,Return to Owner
A748633,Transfer
A748634,Adoption
A748635,Transfer
A748636,Transfer
A748637,Return to Owner
A748639,Euthanasia
A748654,Return to Owner
A748656,Adoption
A748657,Adoption
A748659,Adoption
A748659,Adoption
A748659,Adoption
A748660,Adoption
A748661,Return to Owner
A748662,Adoption
A748663,Return to Owner
A748664,Adoption
A748665,Euthanasia
A748666,Return to Owner
A748667,Adoption
A748668,Adoption
A748669,Adoption
A748670,Adoption
A748671,Adoption
A748673,Return to Owner
A748674,Return to Owner
A748674,Return to Owner
A748675,Missing
A748678,Euthanasia
A748678,Adoption
A748679,Adoption
A748680,Adoption
A748681,Adoption
A748681,Adoption
A748682,Adoption
A748682,Adoption
A748683,Transfer
A748684,Transfer
A748685,Transfer
A748686,Transfer
A748687,Transfer
A748688,Adoption
A748688,Adoption
A748689,Adoption
A748689,Adoption
A748690,Adoption
A748691,Adoption
A748692,Return to Owner
A748693,Adoption
A748694,Adoption
A748699,Adoption
A748700,Return to Owner
A748701,Transfer
A748702,Adoption
A748703,Adoption
A748703,Adoption
A748705,Return to Owner
A748706,Euthanasia
A748708,Return to Owner
A748710,Adoption
A748712,Adoption
A748713,Adoption
A748714,Return to Owner
A748716,Adoption
A748716,Return to Owner
A748723,Adoption
A748724,Adoption
A748725,Adoption
A748726,Adoption
A748727,Return to Owner
A748728,Return to Owner
A748728,Return to Owner
A748729,Adoption
A748732,Adoption
A748733,Euthanasia
A748734,Return to Owner
A748735,Return to Owner
A748736,Adoption
A748736,Adoption
A748737,Adoption
A748739,Adoption
A748740,Adoption
A748741,Adoption
A748742,Adoption
A748743,Adoption
A748745,Return to Owner
A748746,Transfer
A748748,Return to Owner
A748749,Adoption
A748750,Adoption
A748750,Adoption
A748751,Adoption
A748752,Transfer
A748753,Adoption
A748754,Adoption
A748755,Adoption
A748756,Adoption
A748757,Adoption
A748758,Adoption
A748759,Died
A748760,Adoption
A748761,Transfer
A748762,Adoption
A748763,Adoption
A748765,Adoption
A748766,Adoption
A748767,Adoption
A748768,Adoption
A748768,Adoption
A748769,Adoption
A748770,Adoption
A748771,Adoption
A748772,Transfer
A748773,Transfer
A748774,Transfer
A748776,Adoption
A748778,Transfer
A748779,Transfer
A748780,Transfer
A748781,Transfer
A748782,Transfer
A748783,Transfer
A748784,Transfer
A748785,Transfer
A748786,Return to Owner
A748787,Transfer
A748788,Euthanasia
A748789,Adoption
A748790,Return to Owner
A748791,Return to Owner
A748792,Return to Owner
A748793,Adoption
A748794,Adoption
A748795,Adoption
A748796,Adoption
A748798,Euthanasia
A748799,Transfer
A748799,Transfer
A748802,Return to Owner
A748803,Adoption
A748804,Adoption
A748806,Return to Owner
A748807,Return to Owner
A748808,Transfer
A748809,Adoption
A748810,Return to Owner
A748810,Adoption
A748811,Adoption
A748812,Adoption
A748813,Adoption
A748814,Adoption
A748814,Adoption
A748816,Return to Owner
A748817,Adoption
A748818,Return to Owner
A748819,Transfer
A748820,Adoption
A748821,Transfer
A748822,Adoption
A748823,Adoption
A748824,Adoption
A748825,Adoption
A748827,Transfer
A748828,Adoption
A748829,Transfer
A748830,Transfer
A748831,Transfer
A748832,Transfer
A748833,Transfer
A748834,Died
A748835,Adoption
A748836,Rto-Adopt
A748838,Return to Owner
A748840,Adoption
A748849,Transfer
A748850,Return to Owner
A748851,Adoption
A748852,Adoption
A748853,Adoption
A748854,Adoption
A748855,Adoption
A748856,Euthanasia
A748859,Adoption
A748861,Return to Owner
A748862,Return to Owner
A748863,Adoption
A748865,Transfer
A748868,Adoption
A748869,Adoption
A748870,Adoption
A748876,Return to Owner
A748892,Adoption
A748893,Adoption
A748894,Transfer
A748895,Transfer
A748896,Adoption
A748897,Adoption
A748898,Return to Owner
A748899,Return to Owner
A748900,Adoption
A748901,Adoption
A748902,Adoption
A748903,Adoption
A748904,Adoption
A748905,Adoption
A748906,Died
A748907,Adoption
A748917,Adoption
A748923,Adoption
A748924,Adoption
A748925,Transfer
A748926,Transfer
A748927,Adoption
A748932,Adoption
A748933,Adoption
A748934,Adoption
A748935,Adoption
A748937,Adoption
A748938,Adoption
A748939,Adoption
A748940,Adoption
A748941,Adoption
A748944,Transfer
A748945,Adoption
A748945,Adoption
A748947,Transfer
A748951,Adoption
A748953,Return to Owner
A748954,Return to Owner
A748955,Adoption
A748956,Adoption
A748958,Adoption
A748959,Transfer
