animal_id_outcome,outcome_type
A747695,Transfer
A747696,Transfer
A747699,Adoption
A747700,Return to Owner
A747701,Return to Owner
A747703,Return to Owner
A747704,Adoption
A747705,Return to Owner
A747706,Adoption
A747707,Adoption
A747708,Adoption
A747709,Adoption
A747710,Adoption
A747711,Adoption
A747712,Transfer
A747713,Transfer
A747714,Transfer
A747715,Transfer
A747716,Transfer
A747720,Adoption
A747722,Euthanasia
A747724,Transfer
A747725,Transfer
A747726,Transfer
A747727,Adoption
A747729,Return to Owner
A747733,Adoption
A747734,Return to Owner
A747735,Adoption
A747737,Adoption
A747738,Return to Owner
A747739,Adoption
A747740,Adoption
A747741,Adoption
A747741,Adoption
A747742,Adoption
A747743,Adoption
A747744,Adoption
A747745,Adoption
A747746,Adoption
A747747,Adoption
A747748,Adoption
A747749,Adoption
A747750,Adoption
A747751,Adoption
A747752,Euthanasia
A747753,Return to Owner
A747753,Return to Owner
A747755,Transfer
A747756,Transfer
A747757,Return to Owner
A747762,Transfer
A747766,Transfer
A747767,Adoption
A747767,Adoption
A747768,Transfer
A747774,Transfer
A747775,Transfer
A747776,Transfer
A747777,Transfer
A747778,Transfer
A747779,Transfer
A747780,Transfer
A747781,Transfer
A747782,Adoption
A747783,Adoption
A747784,Adoption
A747785,Adoption
A747786,Adoption
A747788,Transfer
A747789,Euthanasia
A747790,Return to Owner
A747791,Adoption
A747792,Adoption
A747795,Adoption
A747799,Return to Owner
A747800,Adoption
A747801,Adoption
A747802,Adoption
A747804,Adoption
A747805,Adoption
A747806,Adoption
A747807,Adoption
A747808,Adoption
A747809,Adoption
A747809,Adoption
A747811,Transfer
A747814,Return to Owner
A747815,Return to Owner
A747816,Adoption
A747817,Transfer
A747820,Return to Owner
A747821,Adoption
A747823,Adoption
A747824,Adoption
A747825,Transfer
A747826,Transfer
A747828,Transfer
A747829,Transfer
A747831,Return to Owner
A747832,Adoption
A747835,Transfer
A747836,Transfer
A747837,Transfer
A747838,Transfer
A747840,Return to Owner
A747841,Return to Owner
A747842,Return to Owner
A747843,Adoption
A747844,Adoption
A747846,Adoption
A747847,Euthanasia
A747849,Return to Owner
A747850,Return to Owner
A747851,Euthanasia
A747852,Adoption
A747853,Adoption
A747854,Transfer
A747858,Adoption
A747859,Return to Owner
A747860,Transfer
A747869,Return to Owner
A747870,Transfer
A747871,Adoption
A747872,Adoption
A747873,Adoption
A747875,Euthanasia
A747882,Adoption
A747883,Return to Owner
A747884,Transfer
A747885,Return to Owner
A747886,Adoption
A747888,Adoption
A747889,Adoption
A747892,Adoption
A747893,Adoption
A747894,Adoption
A747895,Transfer
A747896,Adoption
A747898,Adoption
A747899,Transfer
A747900,Return to Owner
A747901,Return to Owner
A747902,Euthanasia
A747904,Return to Owner
A747906,Return to Owner
A747906,Return to Owner
A747907,Adoption
A747907,Return to Owner
A747909,Euthanasia
A747910,Transfer
A747911,Transfer
A747911,Adoption
A747911,Adoption
A747912,Adoption
A747912,Transfer
A747913,Adoption
A747918,Euthanasia
A747921,Euthanasia
A747924,Adoption
A747925,Transfer
A747928,Transfer
A747931,Transfer
A747933,Adoption
A747934,Adoption
A747935,Adoption
A747936,Adoption
A747937,Adoption
A747938,Return to Owner
A747940,Adoption
A747941,Adoption
A747942,Adoption
A747943,Adoption
A747944,Return to Owner
A747945,Euthanasia
A747946,Transfer
A747948,Adoption
A747949,Transfer
A747950,Return to Owner
A747951,Adoption
A747952,Adoption
A747954,Adoption
A747955,Adoption
A747955,Adoption
A747956,Adoption
A747956,Adoption
A747958,Transfer
A747959,Return to Owner
A747960,Return to Owner
A747961,Adoption
A747962,Transfer
A747963,Transfer
A747964,Return to Owner
A747965,Transfer
A747966,Transfer
A747967,Transfer
A747968,Transfer
A747970,Return to Owner
A747971,Return to Owner
A747972,Transfer
A747973,Return to Owner
A747975,Return to Owner
A747978,Return to Owner
A747980,Return to Owner
A747980,Return to Owner
A747981,Adoption
A747982,Adoption
A747983,Adoption
A747986,Transfer
A747987,Transfer
A747990,Transfer
A747991,Transfer
A747992,Transfer
A747995,Euthanasia
A747996,Adoption
A747997,Adoption
A747998,Transfer
A747998,Adoption
A747999,Adoption
A748002,Adoption
A748003,Adoption
A748004,Euthanasia
A748006,Return to Owner
A748008,Return to Owner
A748009,Transfer
A748011,Adoption
A748013,Transfer
A748014,Adoption
A748016,Adoption
A748017,Adoption
A748018,Return to Owner
A748019,Return to Owner
A748019,Adoption
A748019,Return to Owner
A748020,Transfer
A748022,Transfer
A748023,Transfer
A748024,Transfer
A748026,Adoption
A748026,Return to Owner
A748029,Euthanasia
A748030,Euthanasia
A748031,Euthanasia
A748032,Euthanasia
A748033,Return to Owner
A748034,Euthanasia
A748035,Euthanasia
A748036,Euthanasia
A748037,Euthanasia
A748038,Euthanasia
A748039,Transfer
A748040,Transfer
A748041,Transfer
A748042,Transfer
A748043,Transfer
A748044,Transfer
A748045,Transfer
A748046,Transfer
A748047,Transfer
A748048,Transfer
A748050,Adoption
A748050,Adoption
A748051,Adoption
A748051,Adoption
A748051,Adoption
A748052,Adoption
A748053,Adoption
A748054,Transfer
A748055,Adoption
A748056,Return to Owner
A748057,Return to Owner
A748058,Adoption
A748059,Adoption
A748062,Adoption
A748063,Adoption
A748065,Adoption
A748068,Adoption
A748069,Transfer
A748070,Transfer
A748071,Transfer
A748073,Return to Owner
A748074,Return to Owner
A748076,Transfer
A748080,Adoption
A748081,Adoption
A748084,Adoption
A748085,Transfer
A748086,Euthanasia
A748087,Adoption
A748090,Adoption
A748090,Adoption
A748092,Adoption
A748093,Adoption
A748094,Transfer
A748095,Adoption
A748096,Adoption
A748097,Transfer
A748098,Adoption
A748099,Return to Owner
A748100,Adoption
A748101,Return to Owner
A748102,Transfer
A748103,Transfer
A748104,Transfer
A748107,Return to Owner
A748108,Adoption
A748109,Transfer
A748110,Adoption
A748111,Adoption
A748112,Transfer
A748114,Euthanasia
A748118,Return to Owner
A748119,Return to Owner
A748120,Adoption
A748121,Adoption
A748122,Transfer
A748124,Transfer
A748125,Transfer
A748126,Transfer
A748128,Adoption
A748129,Adoption
A748130,Adoption
A748131,Adoption
A748134,Return to Owner
A748135,Adoption
A748136,Return to Owner
A748137,Return to Owner
A748138,Adoption
A748139,Return to Owner
A748140,Adoption
A748141,Transfer
A748142,Adoption
A748145,Adoption
A748147,Euthanasia
A748151,Adoption
A748156,Adoption
A748157,Adoption
A748158,Adoption
A748159,Adoption
A748160,Return to Owner
A748161,Return to Owner
A748162,Return to Owner
A748164,Adoption
A748165,Euthanasia
A748166,Return to Owner
A748167,Transfer
A748168,Return to Owner
A748169,Transfer
A748170,Transfer
A748171,Adoption
A748172,Return to Owner
A748173,Return to Owner
A748173,Return to Owner
A748174,Return to Owner
A748176,Return to Owner
A748179,Transfer
A748181,Return to Owner
A748182,Adoption
A748183,Adoption
A748185,Transfer
A748186,Euthanasia
A748187,Euthanasia
A748189,Transfer
A748190,Adoption
A748191,Adoption
A748192,Adoption
A748193,Adoption
A748196,Transfer
A748197,Transfer
A748198,Adoption
A748199,Transfer
A748200,Adoption
A748201,Adoption
A748202,Adoption
A748203,Adoption
A748204,Adoption
A748204,Adoption
A748204,Adoption
A748204,Adoption
A748205,Adoption
A748206,Adoption
A748207,Return to Owner
A748210,Return to Owner
A748211,Return to Owner
A748212,Return to Owner
A748216,Return to Owner
A748221,Return to Owner
A748222,Transfer
A748228,Return to Owner
A748229,Adoption
A748230,Adoption
A748231,Adoption
A748232,Adoption
A748233,Adoption
A748234,Adoption
A748236,Adoption
A748237,Return to Owner
A748238,Return to Owner
A748239,Transfer
A748239,Return to Owner
A748240,Adoption
A748241,Euthanasia
A748242,Transfer
A748244,Return to Owner
A748245,Transfer
A748246,Adoption
A748247,Adoption
A748248,Adoption
A748249,Adoption
A748251,Return to Owner
A748252,Return to Owner
A748253,Adoption
A748253,Adoption
A748253,Return to Owner
A748261,Return to Owner
A748269,Adoption
A748270,Return to Owner
A748270,Return to Owner
A748271,Transfer
A748272,Return to Owner
A748276,Adoption
A748276,Adoption
A748277,Adoption
A748279,Euthanasia
A748284,Transfer
A748289,Transfer
A748291,Adoption
A748292,Adoption
A748293,Transfer
A748296,Return to Owner
A748298,Transfer
A748299,Adoption
A748305,Adoption
A748310,Return to Owner
A748314,Return to Owner
A748315,Euthanasia
A748325,Adoption
A748330,Adoption
A748331,Adoption
A748332,Adoption
A748337,Adoption
A748337,Return to Owner
A748338,Return to Owner
A748349,Return to Owner
A748350,Return to Owner
A748350,Return to Owner
A748354,Transfer
A748358,Adoption
A748360,Adoption
A748361,Transfer
A748362,Return to Owner
A748366,Adoption
A748367,Adoption
A748367,Return to Owner
A748370,Return to Owner
A748370,Return to Owner
A748371,Transfer
A748375,Return to Owner
A748376,Return to Owner
A748377,Adoption
A748378,Transfer
A748384,Return to Owner
A748395,Adoption
A748395,Adoption
A748396,Adoption
A748398,Return to Owner
A748401,Return to Owner
A748402,Euthanasia
A748413,Return to Owner
A748426,Return to Owner
A748429,Transfer
A748430,Adoption
A748431,Transfer
A748432,Transfer
A748433,Return to Owner
A748445,Adoption
A748446,Return to Owner
A748446,Return to Owner
A748449,Return to Owner
A748451,Return to Owner
A748453,Return to Owner
A748470,Return to Owner
A748471,Adoption
A748472,Transfer
A748474,Return to Owner
A748478,Return to Owner
A748483,Adoption
A748497,Return to Owner
A748498,Adoption
A748499,Return to Owner
A748503,Adoption
A748504,Adoption
A748505,Adoption
A748506,Adoption
A748507,Adoption
A748508,Adoption
A748509,Adoption
A748510,Adoption
A748511,Adoption
A748512,Transfer
A748513,Euthanasia
A748514,Return to Owner
A748515,Return to Owner
A748516,Return to Owner
A748517,Adoption
A748518,Return to Owner
A748523,Adoption
A748526,Adoption
A748527,Adoption
A748533,Euthanasia
A748540,Adoption
A748545,Euthanasia
A748547,Adoption
A748549,Return to Owner
A748555,Transfer
A748558,Adoption
A748562,Return to Owner
A748570,Transfer
A748573,Transfer
A748576,Return to Owner
A748577,Euthanasia
A748578,Return to Owner
A748579,Transfer
A748580,Transfer
A748581,Transfer
A748582,Adoption
A748584,Return to Owner
A748585,Return to Owner
A748586,Return to Owner
A748587,Return to Owner
A748588,Adoption
A748590,Transfer
A748591,Return to Owner
A748592,Adoption
A748593,Adoption
A748594,Adoption
A748596,Transfer
A748597,Transfer
A748598,Transfer
A748599,Transfer
A748602,Adoption
A748603,Transfer
A748604,Adoption
A748605,Return to Owner
A748606,Return to Owner
A748606,Adoption
A748607,Return to Owner
A748608,Adoption
A748609,Adoption
A748610,Transfer
A748611,Return to Owner
A748613,Return to Owner
A748615,Return to Owner
A748617,Return to Owner
A748619,Return to Owner
A748626,Euthanasia
A748628,Transfer
A748629,Adoption
A748630,Adoption
A748631,Adoption
A748632,Adoption
A748633,Transfer
A748634,Adoption
A748635,Transfer
A748636,Transfer
A748637,Transfer
A748639,Euthanasia
A748654,Return to Owner
A748656,Return to Owner
A748657,Adoption
A748659,Adoption
A748659,Return to Owner
A748659,Return to Owner
A748660,Adoption
A748661,Return to Owner
A748662,Adoption
A748663,Return to Owner
A748664,Adoption
A748665,Euthanasia
A748666,Return to Owner
A748667,Adoption
A748668,Adoption
A748669,Adoption
A748670,Adoption
A748671,Adoption
A748673,Return to Owner
A748674,Return to Owner
A748674,Return to Owner
A748675,Transfer
A748678,Adoption
A748678,Adoption
A748679,Adoption
A748680,Adoption
A748681,Adoption
A748681,Adoption
A748682,Adoption
A748682,Adoption
A748683,Transfer
A748684,Transfer
A748685,Transfer
A748686,Transfer
A748687,Transfer
A748688,Adoption
A748688,Adoption
A748689,Adoption
A748689,Adoption
A748690,Return to Owner
A748691,Adoption
A748692,Return to Owner
A748693,Adoption
A748694,Adoption
A748699,Adoption
A748700,Adoption
A748701,Transfer
A748702,Adoption
A748703,Adoption
A748703,Adoption
A748705,Return to Owner
A748706,Euthanasia
A748708,Return to Owner
A748710,Adoption
A748712,Adoption
A748713,Adoption
A748714,Return to Owner
A748716,Return to Owner
A748716,Return to Owner
A748723,Adoption
A748724,Adoption
A748725,Adoption
A748726,Adoption
A748727,Return to Owner
A748728,Return to Owner
A748728,Return to Owner
A748729,Adoption
A748732,Adoption
A748733,Euthanasia
A748734,Return to Owner
A748735,Transfer
A748736,Adoption
A748736,Adoption
A748737,Adoption
A748739,Adoption
A748740,Adoption
A748741,Adoption
A748742,Adoption
A748743,Adoption
A748745,Return to Owner
A748746,Transfer
A748748,Transfer
A748749,Adoption
A748750,Transfer
A748750,Adoption
A748751,Adoption
A748752,Transfer
A748753,Transfer
A748754,Transfer
A748755,Adoption
A748756,Adoption
A748757,Adoption
A748758,Adoption
A748759,Transfer
A748760,Adoption
A748761,Transfer
A748762,Adoption
A748763,Transfer
A748765,Transfer
A748766,Transfer
A748767,Transfer
A748768,Adoption
A748768,Adoption
A748769,Transfer
A748770,Adoption
A748771,Adoption
A748772,Transfer
A748773,Transfer
A748774,Transfer
A748776,Adoption
A748778,Transfer
A748779,Transfer
A748780,Transfer
A748781,Transfer
A748782,Transfer
A748783,Transfer
A748784,Transfer
A748785,Transfer
A748786,Return to Owner
A748787,Transfer
A748788,Euthanasia
A748789,Adoption
A748790,Return to Owner
A748791,Return to Owner
A748792,Return to Owner
A748793,Adoption
A748794,Adoption
A748795,Adoption
A748796,Adoption
A748798,Euthanasia
A748799,Transfer
A748799,Transfer
A748802,Return to Owner
A748803,Adoption
A748804,Adoption
A748806,Return to Owner
A748807,Return to Owner
A748808,Transfer
A748809,Adoption
A748810,Return to Owner
A748810,Adoption
A748811,Adoption
A748812,Adoption
A748813,Adoption
A748814,Adoption
A748814,Adoption
A748816,Return to Owner
A748817,Euthanasia
A748818,Return to Owner
A748819,Transfer
A748820,Adoption
A748821,Transfer
A748822,Adoption
A748823,Adoption
A748824,Adoption
A748825,Adoption
A748827,Transfer
A748828,Adoption
A748829,Transfer
A748830,Transfer
A748831,Transfer
A748832,Transfer
A748833,Transfer
A748834,Transfer
A748835,Adoption
A748836,Adoption
A748838,Return to Owner
A748840,Adoption
A748849,Transfer
A748850,Return to Owner
A748851,Adoption
A748852,Adoption
A748853,Adoption
A748854,Adoption
A748855,Adoption
A748856,Euthanasia
A748859,Adoption
A748861,Return to Owner
A748862,Adoption
A748863,Adoption
A748865,Transfer
A748868,Adoption
A748869,Adoption
A748870,Adoption
A748876,Return to Owner
A748892,Adoption
A748893,Adoption
A748894,Transfer
A748895,Transfer
A748896,Return to Owner
A748897,Adoption
A748898,Return to Owner
A748899,Return to Owner
A748900,Adoption
A748901,Adoption
A748902,Transfer
A748903,Adoption
A748904,Transfer
A748905,Adoption
A748906,Adoption
A748907,Adoption
A748917,Adoption
A748923,Adoption
A748924,Return to Owner
A748925,Transfer
A748926,Transfer
A748927,Adoption
A748932,Adoption
A748933,Adoption
A748934,Adoption
A748935,Adoption
A748937,Adoption
A748938,Euthanasia
A748939,Adoption
A748940,Adoption
A748941,Adoption
A748944,Transfer
A748945,Adoption
A748945,Adoption
A748947,Euthanasia
A748951,Adoption
A748953,Return to Owner
A748954,Return to Owner
A748955,Adoption
A748956,Transfer
A748958,Adoption
A748959,Transfer
A748960,Transfer
A748961,Adoption
A748965,Adoption
A748966,Transfer
A748967,Adoption
A748968,Adoption
A748970,Adoption
A748971,Adoption
A748974,Transfer
A748974,Adoption
A748975,Return to Owner
A748976,Euthanasia
A748978,Return to Owner
A748980,Adoption
A748988,Transfer
A748989,Adoption
A748991,Return to Owner
A748992,Return to Owner
A748993,Return to Owner
A748996,Return to Owner
A748997,Adoption
A748998,Adoption
A749000,Transfer
A749001,Transfer
A749002,Transfer
A749003,Adoption
A749005,Transfer
A749006,Return to Owner
A749013,Return to Owner
A749014,Adoption
A749015,Return to Owner
A749016,Transfer
A749017,Transfer
A749018,Transfer
A749019,Transfer
A749020,Transfer
A749021,Transfer
A749022,Transfer
A749023,Transfer
A749024,Transfer
A749025,Transfer
A749026,Return to Owner
A749027,Transfer
A749028,Adoption
A749029,Adoption
A749032,Adoption
A749033,Adoption
A749034,Adoption
A749035,Transfer
A749036,Adoption
A749045,Adoption
A749046,Adoption
A749047,Transfer
A749050,Adoption
A749050,Return to Owner
A749051,Adoption
A749052,Adoption
A749053,Transfer
A749054,Adoption
A749055,Adoption
A749056,Adoption
A749057,Adoption
A749059,Transfer
A749060,Transfer
A749061,Return to Owner
A749062,Transfer
A749063,Transfer
A749064,Transfer
A749065,Adoption
A749066,Adoption
A749067,Adoption
A749068,Transfer
A749069,Euthanasia
A749072,Adoption
A749073,Transfer
A749074,Adoption
A749075,Adoption
A749076,Transfer
A749077,Adoption
A749078,Adoption
A749079,Transfer
A749080,Transfer
A749081,Transfer
A749082,Transfer
A749083,Transfer
A749084,Adoption
A749085,Transfer
A749086,Adoption
A749087,Adoption
A749089,Adoption
A749090,Adoption
A749091,Return to Owner
A749091,Return to Owner
A749091,Return to Owner
A749092,Return to Owner
A749094,Adoption
A749095,Return to Owner
A749098,Transfer
A749099,Transfer
A749100,Return to Owner
A749101,Adoption
A749102,Adoption
A749103,Return to Owner
A749104,Return to Owner
A749105,Return to Owner
A749106,Adoption
A749107,Adoption
A749108,Adoption
A749109,Adoption
A749112,Transfer
A749113,Transfer
A749114,Adoption
A749115,Return to Owner
A749116,Adoption
A749117,Adoption
A749118,Adoption
A749119,Adoption
A749120,Adoption
A749121,Adoption
A749122,Adoption
A749123,Transfer
A749124,Return to Owner
A749127,Return to Owner
A749127,Return to Owner
A749127,Return to Owner
A749128,Adoption
A749129,Adoption
A749130,Adoption
A749131,Adoption
A749132,Return to Owner
A749133,Adoption
A749134,Adoption
A749134,Adoption
A749135,Adoption
A749136,Adoption
A749139,Transfer
A749140,Transfer
